mass_A
t,x,y
1.688000000E1,-1.757159401E-1,-4.601181583E-1
1.691333333E1,-1.536824524E-1,-4.551642460E-1
1.694666667E1,-1.288481395E-1,-4.517660530E-1
1.698000000E1,-1.018043006E-1,-4.505316388E-1
1.701333333E1,-7.304250326E-2,-4.514473591E-1
1.704666667E1,-4.381997959E-2,-4.550908072E-1
1.708000000E1,-1.343395084E-2,-4.613156922E-1
1.711333333E1,1.514449338E-2,-4.703796044E-1
1.714666667E1,4.596754526E-2,-4.811940430E-1
1.718000000E1,7.520234087E-2,-4.942000273E-1
1.721333333E1,1.033046972E-1,-5.082627324E-1
1.724666667E1,1.290201038E-1,-5.223615441E-1
1.728000000E1,1.524895909E-1,-5.355541201E-1
1.731333333E1,1.726314665E-1,-5.472198731E-1
1.734666667E1,1.889926115E-1,-5.566178943E-1
1.738000000E1,2.003758893E-1,-5.637014120E-1
1.741333333E1,2.057396243E-1,-5.679439904E-1
1.744666667E1,2.046622357E-1,-5.693470260E-1
1.748000000E1,1.969533842E-1,-5.682530144E-1
1.751333333E1,1.829934070E-1,-5.644185030E-1
1.754666667E1,1.632317385E-1,-5.580460088E-1
1.758000000E1,1.392748724E-1,-5.491726879E-1
1.761333333E1,1.122633539E-1,-5.388000404E-1
1.764666667E1,8.295425350E-2,-5.268314687E-1
1.768000000E1,5.206598295E-2,-5.143772704E-1
1.771333333E1,1.928921725E-2,-5.021752802E-1
1.774666667E1,-1.046431001E-2,-4.901093453E-1
1.778000000E1,-4.053415000E-2,-4.797333871E-1
1.781333333E1,-6.988248382E-2,-4.715895448E-1
1.784666667E1,-9.802403643E-2,-4.657383982E-1
1.788000000E1,-1.243808153E-1,-4.617919205E-1
1.791333333E1,-1.485062434E-1,-4.596060971E-1
1.794666667E1,-1.697721550E-1,-4.590033586E-1
1.798000000E1,-1.876955369E-1,-4.596258272E-1
1.801333333E1,-2.021557850E-1,-4.613684376E-1
1.804666667E1,-2.120897280E-1,-4.640789774E-1
1.808000000E1,-2.169286318E-1,-4.675847839E-1
1.811333333E1,-2.166392393E-1,-4.718983146E-1
1.814666667E1,-2.105237777E-1,-4.771704404E-1
1.818000000E1,-1.992379107E-1,-4.827649465E-1
1.821333333E1,-1.833868256E-1,-4.889266348E-1
1.824666667E1,-1.630434274E-1,-4.952809256E-1
1.828000000E1,-1.390705589E-1,-5.019170848E-1
1.831333333E1,-1.120641625E-1,-5.086488947E-1
1.834666667E1,-8.305192060E-2,-5.153295556E-1
1.838000000E1,-5.208409830E-2,-5.221573893E-1
1.841333333E1,-2.001741606E-2,-5.291271814E-1
1.844833333E1,1.077823644E-2,-5.350194187E-1
1.848166667E1,4.269877027E-2,-5.407675253E-1
1.851500000E1,7.361475243E-2,-5.456540534E-1
1.854833333E1,1.030808387E-1,-5.492024802E-1
1.858166667E1,1.300592598E-1,-5.513031518E-1
1.861500000E1,1.544812621E-1,-5.511220825E-1
1.864833333E1,1.752366158E-1,-5.489138276E-1
1.868166667E1,1.912025319E-1,-5.447377643E-1
1.871500000E1,2.016308261E-1,-5.387849679E-1
1.874833333E1,2.057433794E-1,-5.314052418E-1
1.878166667E1,2.043866526E-1,-5.220500066E-1
1.881500000E1,1.971405865E-1,-5.117318262E-1
1.884833333E1,1.841399920E-1,-5.007495817E-1
1.888166667E1,1.661542019E-1,-4.897224437E-1
1.891500000E1,1.442471993E-1,-4.790622696E-1
1.894833333E1,1.198223446E-1,-4.687642255E-1
1.898166667E1,9.340195229E-2,-4.596329856E-1
1.901500000E1,6.509066979E-2,-4.528630550E-1
1.904833333E1,3.598860289E-2,-4.487844727E-1
1.908166667E1,6.453788279E-3,-4.482759254E-1
1.911500000E1,-2.327365190E-2,-4.509287983E-1
1.914833333E1,-5.324277454E-2,-4.559214431E-1
1.918166667E1,-8.211468892E-2,-4.638254710E-1
1.921500000E1,-1.098821098E-1,-4.741319812E-1
1.924833333E1,-1.355996553E-1,-4.855997270E-1
1.928166667E1,-1.588672260E-1,-4.973519760E-1
1.931500000E1,-1.787231116E-1,-5.087576131E-1
1.934833333E1,-1.947914781E-1,-5.192392281E-1
1.938166667E1,-2.064625961E-1,-5.288868613E-1
1.941500000E1,-2.127980182E-1,-5.371093616E-1
1.944833333E1,-2.135485883E-1,-5.436329302E-1
1.948166667E1,-2.083853869E-1,-5.480763198E-1
1.951500000E1,-1.975739663E-1,-5.508885052E-1
1.954833333E1,-1.815614750E-1,-5.514806381E-1
1.958166667E1,-1.610721868E-1,-5.499798231E-1
1.961500000E1,-1.363497554E-1,-5.465901338E-1
1.964833333E1,-1.090520877E-1,-5.412753655E-1
1.968166667E1,-7.932420983E-2,-5.345903138E-1
1.971500000E1,-4.812612801E-2,-5.267607080E-1
1.974833333E1,-1.556055122E-2,-5.186268844E-1
1.978166667E1,1.363096947E-2,-5.103117085E-1
1.981500000E1,4.540857392E-2,-5.022575340E-1
1.984833333E1,7.530570224E-2,-4.953586279E-1
1.988166667E1,1.033267772E-1,-4.891163311E-1
1.991500000E1,1.287564435E-1,-4.840739350E-1
1.994833333E1,1.518371334E-1,-4.797977502E-1
1.998166667E1,1.719856194E-1,-4.761799717E-1
2.001500000E1,1.881052739E-1,-4.732915822E-1
2.004833333E1,1.988112840E-1,-4.710851406E-1
2.008166667E1,2.041056506E-1,-4.699600654E-1
2.011500000E1,2.041268530E-1,-4.697600737E-1
2.014833333E1,1.993403306E-1,-4.697671172E-1
2.018166667E1,1.891641785E-1,-4.708330143E-1
2.021500000E1,1.741170111E-1,-4.729201255E-1
2.024833333E1,1.546025308E-1,-4.759363067E-1
2.028166667E1,1.320631761E-1,-4.796704226E-1
2.031500000E1,1.073664526E-1,-4.842993664E-1
2.034833333E1,7.991593696E-2,-4.901846712E-1
2.038166667E1,5.052517572E-2,-4.972559847E-1
2.041500000E1,1.918517909E-2,-5.056329473E-1
2.044833333E1,-1.135829384E-2,-5.142557016E-1
2.048166667E1,-4.263486120E-2,-5.232579010E-1
2.051500000E1,-7.366402692E-2,-5.319499728E-1
2.054833333E1,-1.033720577E-1,-5.400607666E-1
2.058166667E1,-1.308106705E-1,-5.465832241E-1
2.061500000E1,-1.554811952E-1,-5.513063516E-1
2.064833333E1,-1.766474333E-1,-5.540243884E-1
2.068166667E1,-1.932857394E-1,-5.545440240E-1
2.071500000E1,-2.051587870E-1,-5.530148571E-1
2.075000000E1,-2.113577581E-1,-5.492485407E-1
2.078333333E1,-2.116038815E-1,-5.434166028E-1
2.081666667E1,-2.062881402E-1,-5.357035719E-1
2.085000000E1,-1.956677494E-1,-5.262399368E-1
2.088333333E1,-1.801618250E-1,-5.153511714E-1
2.091666667E1,-1.606903985E-1,-5.039411890E-1
2.095000000E1,-1.377984153E-1,-4.920527729E-1
2.098333333E1,-1.122743113E-1,-4.802549487E-1
2.101666667E1,-8.477506782E-2,-4.696815251E-1
2.105000000E1,-5.575202857E-2,-4.605771806E-1
2.108333333E1,-2.642542716E-2,-4.540199622E-1
2.111666667E1,3.280591980E-3,-4.502202341E-1
2.115000000E1,3.301012824E-2,-4.497923813E-1
2.118333333E1,6.178548824E-2,-4.519155928E-1
2.121666667E1,8.965691164E-2,-4.566520622E-1
2.125000000E1,1.154000795E-1,-4.641450729E-1
2.128333333E1,1.388367505E-1,-4.733409611E-1
2.131666667E1,1.600083106E-1,-4.833047524E-1
2.135000000E1,1.780359004E-1,-4.935388540E-1
2.138333333E1,1.916018854E-1,-5.038902739E-1
2.141666667E1,2.000419557E-1,-5.139042826E-1
2.145000000E1,2.030494624E-1,-5.234588902E-1
2.148333333E1,2.001626573E-1,-5.315641191E-1
2.151666667E1,1.914904742E-1,-5.384336998E-1
2.155000000E1,1.774679720E-1,-5.434031955E-1
2.158333333E1,1.584257460E-1,-5.466335969E-1
2.161666667E1,1.352545572E-1,-5.481480995E-1
2.165000000E1,1.088994855E-1,-5.475969024E-1
2.168333333E1,7.984839284E-2,-5.458473348E-1
2.171666667E1,4.887118956E-2,-5.424975758E-1
2.175000000E1,1.534003945E-2,-5.388636776E-1
2.178333333E1,-1.435953775E-2,-5.336379360E-1
2.181666667E1,-4.640992469E-2,-5.281509463E-1
2.185000000E1,-7.737305979E-2,-5.225303603E-1
2.188333333E1,-1.062773421E-1,-5.167665875E-1
2.191666667E1,-1.328814634E-1,-5.107882036E-1
2.195000000E1,-1.564336469E-1,-5.046981589E-1
2.198333333E1,-1.765761710E-1,-4.981603799E-1
2.201666667E1,-1.928362532E-1,-4.916018928E-1
2.205000000E1,-2.046975906E-1,-4.852894317E-1
2.208333333E1,-2.116398889E-1,-4.790896262E-1
2.211666667E1,-2.133325919E-1,-4.732299303E-1
