mass_A
t,x,y
1.687833333E1,7.565290102E-2,-3.822229920E-1
1.691166667E1,9.526072888E-2,-3.902416462E-1
1.694500000E1,1.126674099E-1,-4.005515364E-1
1.697833333E1,1.285704046E-1,-4.122753014E-1
1.701166667E1,1.426443399E-1,-4.252231860E-1
1.704500000E1,1.532921685E-1,-4.385262764E-1
1.707833333E1,1.605784119E-1,-4.522381555E-1
1.711166667E1,1.639815490E-1,-4.654700045E-1
1.714500000E1,1.633749726E-1,-4.781018059E-1
1.717833333E1,1.587049226E-1,-4.892742719E-1
1.721166667E1,1.489533078E-1,-4.994324959E-1
1.724500000E1,1.347408722E-1,-5.078166487E-1
1.727833333E1,1.166410089E-1,-5.143043103E-1
1.731166667E1,9.630592423E-2,-5.183577084E-1
1.734500000E1,7.395877980E-2,-5.199782996E-1
1.737833333E1,4.943813647E-2,-5.194671850E-1
1.741166667E1,2.410967567E-2,-5.169029058E-1
1.744500000E1,-2.206409627E-3,-5.122063835E-1
1.747833333E1,-2.833766806E-2,-5.060613497E-1
1.751166667E1,-5.407062778E-2,-4.982271446E-1
1.754500000E1,-7.968156589E-2,-4.893070609E-1
1.757833333E1,-1.039180558E-1,-4.792510501E-1
1.761166667E1,-1.262524429E-1,-4.684427380E-1
1.764500000E1,-1.462090950E-1,-4.572640556E-1
1.767833333E1,-1.627368496E-1,-4.457473226E-1
1.771166667E1,-1.757396672E-1,-4.345953268E-1
1.774500000E1,-1.846988560E-1,-4.239139470E-1
1.777833333E1,-1.896683802E-1,-4.141281430E-1
1.781166667E1,-1.907656032E-1,-4.053740147E-1
1.784500000E1,-1.883338797E-1,-3.973127889E-1
1.787833333E1,-1.828216758E-1,-3.914835950E-1
1.791166667E1,-1.737570416E-1,-3.868854002E-1
1.794500000E1,-1.616788572E-1,-3.844077992E-1
1.797833333E1,-1.472591358E-1,-3.839004182E-1
1.801166667E1,-1.305043807E-1,-3.856041001E-1
1.804500000E1,-1.113052082E-1,-3.899483784E-1
1.807833333E1,-9.035592671E-2,-3.966409443E-1
1.811166667E1,-6.776591779E-2,-4.057255319E-1
1.814500000E1,-4.364409624E-2,-4.168594238E-1
1.817833333E1,-1.872030215E-2,-4.298320504E-1
1.821166667E1,5.134537166E-3,-4.442733389E-1
1.824500000E1,3.121073606E-2,-4.593902849E-1
1.827833333E1,5.583964909E-2,-4.747754989E-1
1.831333333E1,7.901094475E-2,-4.896834620E-1
1.834666667E1,9.930531789E-2,-5.034038955E-1
1.838000000E1,1.176006959E-1,-5.152985673E-1
1.841333333E1,1.336355932E-1,-5.246632308E-1
1.844666667E1,1.462083594E-1,-5.310429162E-1
1.848000000E1,1.548638950E-1,-5.347731708E-1
1.851333333E1,1.590840351E-1,-5.356074073E-1
1.854666667E1,1.590360210E-1,-5.330544769E-1
1.858000000E1,1.546996004E-1,-5.275197237E-1
1.861333333E1,1.460040703E-1,-5.192990080E-1
1.864666667E1,1.334799664E-1,-5.085126288E-1
1.868000000E1,1.173975945E-1,-4.955772278E-1
1.871333333E1,9.882637504E-2,-4.810841070E-1
1.874666667E1,7.839595623E-2,-4.653352773E-1
1.878000000E1,5.574345592E-2,-4.491205047E-1
1.881333333E1,3.174930666E-2,-4.338346334E-1
1.884666667E1,5.667950875E-3,-4.197251218E-1
1.888000000E1,-1.697248795E-2,-4.068184526E-1
1.891333333E1,-4.086424576E-2,-3.963495683E-1
1.894666667E1,-6.411891465E-2,-3.885756237E-1
1.898000000E1,-8.634734972E-2,-3.834234776E-1
1.901333333E1,-1.069707666E-1,-3.812285063E-1
1.904666667E1,-1.263401218E-1,-3.816443703E-1
1.908000000E1,-1.435802019E-1,-3.847410524E-1
1.911333333E1,-1.585552726E-1,-3.898982688E-1
1.914666667E1,-1.707824298E-1,-3.969627439E-1
1.918000000E1,-1.801727800E-1,-4.055480232E-1
1.921333333E1,-1.862327536E-1,-4.151082441E-1
1.924666667E1,-1.894021519E-1,-4.262429905E-1
1.928000000E1,-1.878884325E-1,-4.373951232E-1
