mass_A
t,x,y
1.691690000E1,-1.118040831E-1,-2.269445939E-1
1.695026667E1,-8.617690629E-2,-2.124160011E-1
1.698363333E1,-5.952803360E-2,-2.031884419E-1
1.701700000E1,-3.151272368E-2,-1.999846786E-1
1.705036667E1,-4.549907786E-3,-2.057470430E-1
1.708373333E1,2.028578618E-2,-2.142594495E-1
1.711710000E1,4.709353275E-2,-2.300299276E-1
1.715046667E1,7.093054211E-2,-2.516865051E-1
1.718383333E1,9.217376253E-2,-2.734057380E-1
1.721720000E1,1.109865156E-1,-2.944416847E-1
1.725056667E1,1.267042611E-1,-3.102415889E-1
1.728393333E1,1.379149106E-1,-3.208386752E-1
1.731730000E1,1.440806098E-1,-3.320361163E-1
1.735066667E1,1.352978164E-1,-3.279984724E-1
1.738403333E1,1.197166921E-1,-3.237703880E-1
1.741740000E1,9.774036319E-2,-3.143593818E-1
1.745076667E1,7.169288037E-2,-2.998760302E-1
1.748413333E1,4.383646849E-2,-2.811006113E-1
1.751750000E1,1.555870982E-2,-2.589346507E-1
1.755086667E1,-1.017755852E-2,-2.411076041E-1
1.758423333E1,-3.872203950E-2,-2.265386621E-1
1.761760000E1,-6.544927243E-2,-2.151220257E-1
1.765096667E1,-9.041969621E-2,-2.101987731E-1
1.768433333E1,-1.141477860E-1,-2.096343548E-1
1.771770000E1,-1.344747792E-1,-2.120902451E-1
1.775106667E1,-1.507899237E-1,-2.181277334E-1
1.778443333E1,-1.618642286E-1,-2.258317443E-1
1.781780000E1,-1.668739540E-1,-2.346234879E-1
1.785116667E1,-1.650684164E-1,-2.437480654E-1
1.788453333E1,-1.561542521E-1,-2.530818257E-1
1.791790000E1,-1.398527253E-1,-2.625905818E-1
1.795126667E1,-1.172407650E-1,-2.720714735E-1
1.798463333E1,-9.042407607E-2,-2.788041936E-1
1.801800000E1,-6.089424466E-2,-2.847814406E-1
1.805136667E1,-2.855064238E-2,-2.912816160E-1
1.808473333E1,3.780337432E-3,-2.954094229E-1
1.811810000E1,3.679992287E-2,-2.986510170E-1
1.815146667E1,6.884300519E-2,-2.996098871E-1
1.818483333E1,9.844806546E-2,-2.984847522E-1
1.821820000E1,1.233642368E-1,-2.951124123E-1
1.825156667E1,1.433923139E-1,-2.883985914E-1
1.828493333E1,1.568621067E-1,-2.786436275E-1
1.831830000E1,1.623150258E-1,-2.668280655E-1
1.835166667E1,1.594924509E-1,-2.531968535E-1
1.838503333E1,1.487673806E-1,-2.393536460E-1
1.841840000E1,1.317182491E-1,-2.256351400E-1
1.845176667E1,1.106059481E-1,-2.152381994E-1
1.848513333E1,8.643066271E-2,-2.089060152E-1
1.851850000E1,5.956010588E-2,-2.078128293E-1
1.855186667E1,3.117815609E-2,-2.113699663E-1
1.858523333E1,3.183505855E-3,-2.213875776E-1
1.861860000E1,-2.382544610E-2,-2.375401813E-1
1.865196667E1,-5.007700873E-2,-2.578877510E-1
1.868533333E1,-7.443102406E-2,-2.775431741E-1
1.871870000E1,-9.785407889E-2,-2.959021259E-1
1.875206667E1,-1.193503904E-1,-3.145909932E-1
1.878543333E1,-1.372445025E-1,-3.293218093E-1
1.881880000E1,-1.479795490E-1,-3.371691713E-1
1.885216667E1,-1.502974179E-1,-3.384467421E-1
1.888553333E1,-1.445426812E-1,-3.342444574E-1
1.891890000E1,-1.303510701E-1,-3.239009841E-1
1.895226667E1,-1.094227210E-1,-3.071431320E-1
1.898563333E1,-8.544449074E-2,-2.869687352E-1
1.901900000E1,-5.895154912E-2,-2.655928654E-1
1.905236667E1,-3.213045801E-2,-2.460072735E-1
1.908573333E1,-4.343274539E-3,-2.292437899E-1
1.911910000E1,2.147321860E-2,-2.147928972E-1
1.915246667E1,4.988959006E-2,-2.073860998E-1
1.918583333E1,7.541066241E-2,-2.065023687E-1
1.921920000E1,9.888444157E-2,-2.113419675E-1
1.925256667E1,1.199358606E-1,-2.206369782E-1
1.928593333E1,1.373771047E-1,-2.323180320E-1
1.931930000E1,1.513982430E-1,-2.465918778E-1
1.935266667E1,1.587899048E-1,-2.586052160E-1
1.938603333E1,1.587408296E-1,-2.697343251E-1
1.941940000E1,1.507237187E-1,-2.801117819E-1
1.945276667E1,1.339110732E-1,-2.883183110E-1
1.948613333E1,1.108139120E-1,-2.944219877E-1
1.951950000E1,8.352392988E-2,-2.973763075E-1
1.955286667E1,5.243171244E-2,-2.977892347E-1
1.958623333E1,1.823732948E-2,-2.957697877E-1
1.961960000E1,-7.804069929E-3,-2.925276633E-1
1.965296667E1,-4.354555645E-2,-2.869171575E-1
1.968633333E1,-7.383336173E-2,-2.817636082E-1
1.971970000E1,-1.009044826E-1,-2.747980855E-1
1.975306667E1,-1.248088282E-1,-2.679788371E-1
1.978643333E1,-1.437609589E-1,-2.584416090E-1
1.981980000E1,-1.559210090E-1,-2.495365759E-1
1.985316667E1,-1.617522027E-1,-2.405122699E-1
1.988653333E1,-1.605890434E-1,-2.316572767E-1
1.991990000E1,-1.530404181E-1,-2.240832026E-1
1.995326667E1,-1.397398064E-1,-2.180315704E-1
1.998663333E1,-1.214679118E-1,-2.147826997E-1
2.002000000E1,-9.893102256E-2,-2.141188561E-1
2.005336667E1,-7.417022238E-2,-2.173624513E-1
2.008673333E1,-4.800649946E-2,-2.249877046E-1
2.012010000E1,-2.137825112E-2,-2.367564297E-1
2.015346667E1,4.874969908E-3,-2.523340991E-1
2.018683333E1,3.128112349E-2,-2.723927494E-1
2.022020000E1,5.842674074E-2,-2.900405675E-1
2.025356667E1,8.449941878E-2,-3.049894370E-1
2.028693333E1,1.078398818E-1,-3.152089050E-1
2.032030000E1,1.262549224E-1,-3.217950582E-1
2.035366667E1,1.392465634E-1,-3.312314775E-1
2.038703333E1,1.412211038E-1,-3.272507507E-1
2.042040000E1,1.340157431E-1,-3.163700900E-1
2.045376667E1,1.215991161E-1,-2.997609700E-1
2.048713333E1,1.048484016E-1,-2.810560302E-1
2.052050000E1,8.461952163E-2,-2.603347129E-1
2.055386667E1,6.111363416E-2,-2.396582735E-1
2.058723333E1,3.551005924E-2,-2.222912504E-1
2.062060000E1,8.334711448E-3,-2.093314938E-1
2.065396667E1,-1.857102689E-2,-2.030989966E-1
2.068733333E1,-4.484836368E-2,-2.035620948E-1
2.072070000E1,-6.918452648E-2,-2.104417651E-1
2.075406667E1,-9.492335476E-2,-2.271379995E-1
2.078743333E1,-1.157694617E-1,-2.432351496E-1
2.082080000E1,-1.336177471E-1,-2.608674409E-1
2.085416667E1,-1.454246055E-1,-2.752229709E-1
2.088753333E1,-1.536400850E-1,-2.883916161E-1
2.092090000E1,-1.550925599E-1,-2.996995681E-1
2.095426667E1,-1.485039181E-1,-3.080669805E-1
2.098763333E1,-1.331900527E-1,-3.129750415E-1
2.102100000E1,-1.112222265E-1,-3.148903917E-1
2.105436667E1,-8.491974692E-2,-3.136844454E-1
2.108773333E1,-5.528847428E-2,-3.069603327E-1
2.112110000E1,-2.475802572E-2,-2.969660755E-1
2.115446667E1,5.875539883E-3,-2.851189464E-1
2.118783333E1,3.653122439E-2,-2.725621221E-1
2.122120000E1,6.624247874E-2,-2.619208458E-1
2.125456667E1,9.346864178E-2,-2.524693562E-1
2.128793333E1,1.168419293E-1,-2.448533728E-1
2.132130000E1,1.368536050E-1,-2.384143106E-1
2.135466667E1,1.518309975E-1,-2.330395132E-1
2.138803333E1,1.597739377E-1,-2.291375775E-1
2.142140000E1,1.609292285E-1,-2.267544167E-1
2.145476667E1,1.553199570E-1,-2.261146734E-1
2.148813333E1,1.430515697E-1,-2.270614484E-1
2.152150000E1,1.255534823E-1,-2.298489430E-1
2.155486667E1,1.041324859E-1,-2.346443555E-1
2.158823333E1,7.934136445E-2,-2.422822429E-1
2.162160000E1,5.168364696E-2,-2.527921123E-1
2.165496667E1,2.287584168E-2,-2.662925504E-1
2.168833333E1,-7.013360628E-3,-2.814823433E-1
2.172170000E1,-3.796352254E-2,-2.953917670E-1
2.175506667E1,-6.699979537E-2,-3.050773628E-1
2.178843333E1,-9.469970737E-2,-3.153775473E-1
2.182180000E1,-1.189961633E-1,-3.216675319E-1
2.185516667E1,-1.378672910E-1,-3.238607038E-1
2.188853333E1,-1.491399972E-1,-3.205120990E-1
2.192190000E1,-1.529800553E-1,-3.118594382E-1
2.195526667E1,-1.488040496E-1,-2.985413411E-1
2.198863333E1,-1.379321513E-1,-2.811059239E-1
2.202200000E1,-1.217544881E-1,-2.615913862E-1
2.205536667E1,-1.012902493E-1,-2.427323476E-1
2.208873333E1,-7.810899122E-2,-2.271871531E-1
2.212210000E1,-5.297981371E-2,-2.159817167E-1
2.215546667E1,-2.624901772E-2,-2.090791095E-1
2.218883333E1,3.781569125E-4,-2.077063551E-1
2.222220000E1,2.698016674E-2,-2.124834187E-1
2.225556667E1,5.130233176E-2,-2.235303862E-1
2.228893333E1,7.369883561E-2,-2.402187454E-1
2.232230000E1,9.383352478E-2,-2.602883505E-1
2.235566667E1,1.123647418E-1,-2.815471673E-1
2.238903333E1,1.272667614E-1,-2.989306615E-1
2.242240000E1,1.380645715E-1,-3.120710143E-1
2.245576667E1,1.415149780E-1,-3.223361235E-1
2.248913333E1,1.357007212E-1,-3.262937831E-1
2.252250000E1,1.210935996E-1,-3.255001031E-1
2.255586667E1,9.960965161E-2,-3.198893904E-1
2.258923333E1,7.378423570E-2,-3.096239558E-1
2.262260000E1,4.627404366E-2,-2.954208467E-1
2.265596667E1,1.800972453E-2,-2.797597602E-1
2.268933333E1,-9.240103504E-3,-2.648778642E-1
2.272270000E1,-3.618349389E-2,-2.523851598E-1
2.275606667E1,-6.354874287E-2,-2.419212562E-1
2.278943333E1,-8.971542313E-2,-2.342658151E-1
2.282280000E1,-1.130511706E-1,-2.279197234E-1
2.285616667E1,-1.333627451E-1,-2.264844721E-1
2.288953333E1,-1.488745701E-1,-2.276091152E-1
2.292290000E1,-1.588132976E-1,-2.311455762E-1
2.295626667E1,-1.628088291E-1,-2.361841523E-1
2.298963333E1,-1.597471414E-1,-2.416694442E-1
2.302300000E1,-1.504818612E-1,-2.475612882E-1
2.305636667E1,-1.356399490E-1,-2.540812384E-1
2.308973333E1,-1.152285226E-1,-2.615792457E-1
2.312310000E1,-9.030205461E-2,-2.695080000E-1
2.315646667E1,-6.315825364E-2,-2.776710607E-1
2.318983333E1,-3.289757944E-2,-2.856111384E-1
2.322320000E1,-1.871572617E-3,-2.929600809E-1
2.325656667E1,2.946420735E-2,-2.992532142E-1
2.328993333E1,5.925718322E-2,-3.038713638E-1
2.332330000E1,8.724687741E-2,-3.060347567E-1
2.335666667E1,1.111067274E-1,-3.054174928E-1
2.339003333E1,1.305080493E-1,-3.009019080E-1
2.342340000E1,1.443710593E-1,-2.922401682E-1
2.345676667E1,1.502711240E-1,-2.813718273E-1
2.349013333E1,1.485211610E-1,-2.689243571E-1
2.352350000E1,1.391015369E-1,-2.547677542E-1
2.355686667E1,1.234570837E-1,-2.393405990E-1
2.359023333E1,1.037196266E-1,-2.251887147E-1
2.362360000E1,8.093782656E-2,-2.151482250E-1
2.365696667E1,5.619895073E-2,-2.083424156E-1
2.369033333E1,3.116171499E-2,-2.075398511E-1
2.372370000E1,6.535645146E-3,-2.127189886E-1
2.375706667E1,-1.731083758E-2,-2.235797557E-1
2.379043333E1,-4.068558208E-2,-2.404282279E-1
2.382380000E1,-6.375435859E-2,-2.604122622E-1
2.385716667E1,-8.520657313E-2,-2.802795622E-1
2.389053333E1,-1.055669624E-1,-2.982048969E-1
2.392390000E1,-1.222163271E-1,-3.112638809E-1
2.395726667E1,-1.332198667E-1,-3.199828850E-1
2.399063333E1,-1.366080699E-1,-3.250340295E-1
2.402400000E1,-1.312799533E-1,-3.247382223E-1
2.405736667E1,-1.187277466E-1,-3.197303093E-1
2.409073333E1,-1.008347446E-1,-3.098064324E-1
2.412410000E1,-7.997188527E-2,-2.937569607E-1
2.415746667E1,-5.733087319E-2,-2.761422339E-1
2.419083333E1,-3.296792906E-2,-2.561128242E-1
2.422420000E1,-5.362217118E-3,-2.407694669E-1
2.425756667E1,1.903338843E-2,-2.268648437E-1
2.429093333E1,4.673112875E-2,-2.193801677E-1
2.432430000E1,7.189389861E-2,-2.153917654E-1
2.435766667E1,9.430624812E-2,-2.144143008E-1
2.439103333E1,1.139074882E-1,-2.191157912E-1
2.442440000E1,1.302292983E-1,-2.272824434E-1
2.445776667E1,1.436247777E-1,-2.393655995E-1
