13.275,-0.075,-0.414,0.421,0.006,-0.18,0.01
13.308,-0.097,-0.404,0.415,0.006,-0.24,0.01
13.342,-0.119,-0.395,0.412,0.006,-0.29,0.02
13.375,-0.138,-0.389,0.412,0.006,-0.34,0.02
13.408,-0.154,-0.384,0.414,0.007,-0.38,0.02
13.442,-0.168,-0.383,0.418,0.007,-0.41,0.02
13.475,-0.178,-0.383,0.422,0.007,-0.44,0.02
13.508,-0.186,-0.385,0.428,0.007,-0.45,0.02
13.542,-0.191,-0.389,0.433,0.007,-0.46,0.02
13.575,-0.192,-0.395,0.439,0.007,-0.45,0.02
13.608,-0.189,-0.403,0.445,0.007,-0.44,0.01
13.642,-0.183,-0.411,0.450,0.007,-0.42,0.01
13.675,-0.173,-0.421,0.455,0.007,-0.39,0.01
13.708,-0.160,-0.432,0.461,0.006,-0.35,0.01
13.743,-0.143,-0.444,0.466,0.006,-0.31,0.01
13.777,-0.123,-0.456,0.472,0.006,-0.26,0.01
13.810,-0.100,-0.468,0.479,0.006,-0.21,0.01
13.843,-0.076,-0.480,0.486,0.006,-0.16,0.01
13.877,-0.049,-0.491,0.493,0.005,-0.10,0.01
13.910,-0.021,-0.501,0.502,0.005,-0.04,0.01
13.943,0.004,-0.510,0.510,0.005,0.01,0.01
13.977,0.031,-0.517,0.518,0.005,0.06,0.01
14.010,0.057,-0.522,0.526,0.006,0.11,0.01
14.043,0.082,-0.526,0.532,0.006,0.16,0.01
14.077,0.104,-0.527,0.537,0.006,0.20,0.01
14.110,0.124,-0.524,0.539,0.006,0.23,0.01
14.143,0.141,-0.520,0.538,0.006,0.26,0.01
14.177,0.154,-0.512,0.535,0.006,0.29,0.01
14.210,0.163,-0.503,0.529,0.006,0.31,0.01
14.243,0.166,-0.492,0.519,0.006,0.33,0.01
14.277,0.166,-0.479,0.507,0.006,0.33,0.01
14.310,0.163,-0.465,0.493,0.006,0.34,0.01
14.343,0.155,-0.450,0.476,0.006,0.33,0.01
14.377,0.143,-0.435,0.457,0.006,0.32,0.01
14.410,0.128,-0.420,0.439,0.006,0.29,0.01
14.443,0.110,-0.407,0.421,0.006,0.26,0.01
14.477,0.090,-0.394,0.405,0.006,0.23,0.01
14.510,0.069,-0.384,0.390,0.006,0.18,0.01
14.543,0.046,-0.377,0.380,0.006,0.12,0.01
14.577,0.023,-0.373,0.374,0.005,0.06,0.01
14.610,-0.002,-0.373,0.373,0.005,-0.00,0.01
14.643,-0.026,-0.376,0.376,0.005,-0.07,0.01
14.677,-0.048,-0.381,0.384,0.006,-0.13,0.01
14.710,-0.071,-0.390,0.397,0.006,-0.18,0.01
14.743,-0.093,-0.402,0.413,0.006,-0.23,0.01
14.777,-0.115,-0.416,0.432,0.006,-0.27,0.01
14.810,-0.134,-0.431,0.452,0.006,-0.30,0.01
14.843,-0.152,-0.447,0.472,0.006,-0.33,0.01
14.877,-0.167,-0.463,0.492,0.006,-0.35,0.01
14.910,-0.180,-0.477,0.510,0.006,-0.36,0.01
14.943,-0.188,-0.491,0.526,0.006,-0.37,0.01
14.977,-0.192,-0.503,0.539,0.006,-0.36,0.01
15.010,-0.191,-0.515,0.549,0.006,-0.36,0.01
15.043,-0.185,-0.523,0.555,0.006,-0.34,0.01
15.077,-0.175,-0.528,0.557,0.006,-0.32,0.01
15.110,-0.161,-0.531,0.555,0.006,-0.29,0.01
15.143,-0.144,-0.531,0.550,0.006,-0.26,0.01
15.177,-0.123,-0.528,0.542,0.006,-0.23,0.01
15.210,-0.101,-0.523,0.532,0.006,-0.19,0.01
15.243,-0.077,-0.514,0.520,0.006,-0.15,0.01
15.277,-0.051,-0.505,0.507,0.005,-0.10,0.01
15.310,-0.025,-0.494,0.494,0.005,-0.05,0.01
15.343,0.002,-0.481,0.481,0.005,0.00,0.01
15.377,0.028,-0.469,0.470,0.005,0.06,0.01
15.410,0.054,-0.455,0.459,0.006,0.12,0.01
15.443,0.079,-0.443,0.450,0.006,0.18,0.01
15.477,0.099,-0.431,0.442,0.006,0.23,0.01
15.510,0.118,-0.420,0.436,0.006,0.27,0.01
