8.040,-0.166,-0.347,0.385,0.007,-0.45,0.02
8.073,-0.152,-0.344,0.376,0.007,-0.42,0.02
8.107,-0.135,-0.341,0.367,0.006,-0.38,0.02
8.140,-0.114,-0.338,0.357,0.006,-0.32,0.02
8.173,-0.090,-0.337,0.348,0.006,-0.26,0.02
8.207,-0.064,-0.336,0.342,0.006,-0.19,0.02
8.240,-0.037,-0.337,0.339,0.006,-0.11,0.02
8.273,-0.009,-0.340,0.340,0.005,-0.03,0.02
8.307,0.019,-0.345,0.345,0.005,0.06,0.02
8.340,0.048,-0.350,0.353,0.006,0.14,0.02
8.373,0.074,-0.356,0.364,0.006,0.21,0.02
8.407,0.098,-0.363,0.376,0.006,0.26,0.02
8.440,0.120,-0.369,0.388,0.006,0.31,0.02
8.473,0.138,-0.375,0.400,0.006,0.35,0.02
8.507,0.151,-0.379,0.408,0.006,0.38,0.02
8.540,0.160,-0.382,0.414,0.007,0.40,0.02
8.573,0.162,-0.383,0.416,0.007,0.40,0.02
8.607,0.159,-0.383,0.414,0.007,0.39,0.02
8.640,0.151,-0.380,0.409,0.006,0.38,0.02
8.673,0.137,-0.376,0.400,0.006,0.35,0.02
8.707,0.119,-0.370,0.389,0.006,0.31,0.02
8.740,0.098,-0.364,0.377,0.006,0.26,0.02
8.773,0.073,-0.357,0.365,0.006,0.20,0.02
8.807,0.047,-0.351,0.354,0.006,0.13,0.02
8.840,0.016,-0.346,0.346,0.005,0.05,0.02
8.873,-0.009,-0.341,0.341,0.005,-0.03,0.02
8.907,-0.037,-0.338,0.340,0.006,-0.11,0.02
8.940,-0.065,-0.337,0.343,0.006,-0.19,0.02
8.973,-0.090,-0.337,0.349,0.006,-0.26,0.02
9.007,-0.114,-0.339,0.357,0.006,-0.32,0.02
9.040,-0.134,-0.341,0.366,0.006,-0.38,0.02
9.073,-0.152,-0.344,0.376,0.007,-0.42,0.02
9.107,-0.165,-0.346,0.384,0.007,-0.44,0.02
9.140,-0.173,-0.349,0.390,0.007,-0.46,0.02
9.173,-0.175,-0.352,0.393,0.007,-0.46,0.02
9.207,-0.173,-0.354,0.394,0.007,-0.45,0.02
9.240,-0.164,-0.356,0.392,0.007,-0.43,0.02
9.273,-0.152,-0.357,0.388,0.007,-0.40,0.02
9.307,-0.135,-0.358,0.383,0.006,-0.36,0.02
9.340,-0.114,-0.359,0.376,0.006,-0.31,0.02
9.373,-0.090,-0.359,0.370,0.006,-0.24,0.02
9.407,-0.063,-0.360,0.365,0.006,-0.17,0.02
9.440,-0.035,-0.361,0.362,0.005,-0.10,0.02
9.473,-0.007,-0.362,0.362,0.005,-0.02,0.01
9.507,0.023,-0.364,0.364,0.005,0.06,0.01
9.540,0.051,-0.365,0.368,0.006,0.14,0.02
9.575,0.078,-0.367,0.375,0.006,0.21,0.02
9.608,0.102,-0.368,0.382,0.006,0.27,0.02
9.642,0.123,-0.369,0.389,0.006,0.32,0.02
9.675,0.140,-0.369,0.395,0.006,0.36,0.02
9.708,0.153,-0.368,0.398,0.007,0.39,0.02
9.742,0.161,-0.366,0.400,0.007,0.41,0.02
9.775,0.163,-0.363,0.398,0.007,0.42,0.02
9.808,0.159,-0.359,0.393,0.007,0.42,0.02
9.842,0.151,-0.354,0.385,0.007,0.40,0.02
9.875,0.137,-0.350,0.376,0.006,0.37,0.02
9.908,0.120,-0.345,0.365,0.006,0.33,0.02
9.942,0.099,-0.340,0.354,0.006,0.28,0.02
9.975,0.075,-0.336,0.344,0.006,0.22,0.02
10.008,0.049,-0.333,0.337,0.006,0.15,0.02
10.042,0.023,-0.333,0.333,0.005,0.07,0.02
10.075,-0.006,-0.334,0.334,0.005,-0.02,0.02
10.108,-0.033,-0.337,0.339,0.005,-0.10,0.02
10.142,-0.060,-0.342,0.347,0.006,-0.17,0.02
10.175,-0.085,-0.348,0.358,0.006,-0.24,0.02
10.208,-0.109,-0.354,0.370,0.006,-0.30,0.02
10.242,-0.130,-0.360,0.383,0.006,-0.35,0.02
10.275,-0.148,-0.366,0.395,0.007,-0.38,0.02
10.308,-0.161,-0.371,0.405,0.007,-0.41,0.02
10.342,-0.169,-0.375,0.412,0.007,-0.42,0.02
10.375,-0.171,-0.378,0.415,0.007,-0.43,0.02
10.408,-0.168,-0.379,0.415,0.007,-0.42,0.02
10.442,-0.160,-0.378,0.411,0.007,-0.40,0.02
10.475,-0.146,-0.376,0.404,0.006,-0.37,0.02
10.508,-0.129,-0.373,0.394,0.006,-0.33,0.02
10.542,-0.107,-0.368,0.384,0.006,-0.28,0.02
10.575,-0.083,-0.364,0.373,0.006,-0.22,0.02
10.608,-0.056,-0.358,0.363,0.006,-0.16,0.02
10.642,-0.029,-0.353,0.354,0.005,-0.08,0.02
10.675,-0.001,-0.349,0.349,0.005,-0.00,0.01
10.708,0.028,-0.346,0.347,0.005,0.08,0.02
10.742,0.055,-0.344,0.349,0.006,0.16,0.02
10.775,0.081,-0.343,0.353,0.006,0.23,0.02
10.808,0.104,-0.343,0.359,0.006,0.29,0.02
10.842,0.124,-0.344,0.366,0.006,0.35,0.02
10.875,0.141,-0.345,0.373,0.007,0.39,0.02
10.908,0.154,-0.346,0.378,0.007,0.42,0.02
10.942,0.161,-0.347,0.383,0.007,0.44,0.02
10.975,0.163,-0.348,0.384,0.007,0.44,0.02
11.008,0.160,-0.349,0.384,0.007,0.43,0.02
11.042,0.152,-0.350,0.381,0.007,0.41,0.02
11.075,0.139,-0.350,0.377,0.006,0.38,0.02
11.108,0.121,-0.351,0.371,0.006,0.33,0.02
11.142,0.101,-0.351,0.365,0.006,0.28,0.02
11.175,0.077,-0.351,0.360,0.006,0.22,0.02
11.208,0.051,-0.352,0.356,0.006,0.14,0.02
11.242,0.024,-0.354,0.355,0.005,0.07,0.02
11.275,-0.005,-0.357,0.357,0.005,-0.01,0.01
11.308,-0.033,-0.360,0.362,0.005,-0.09,0.02
11.342,-0.061,-0.364,0.369,0.006,-0.17,0.02
11.375,-0.087,-0.367,0.378,0.006,-0.23,0.02
11.408,-0.111,-0.370,0.387,0.006,-0.29,0.02
11.442,-0.132,-0.372,0.395,0.006,-0.34,0.02
11.475,-0.149,-0.374,0.402,0.006,-0.38,0.02
11.508,-0.162,-0.373,0.407,0.007,-0.41,0.02
11.542,-0.169,-0.372,0.409,0.007,-0.43,0.02
11.575,-0.171,-0.369,0.407,0.007,-0.43,0.02
11.608,-0.167,-0.366,0.402,0.007,-0.43,0.02
11.642,-0.158,-0.361,0.394,0.007,-0.41,0.02
11.675,-0.145,-0.356,0.384,0.007,-0.39,0.02
11.708,-0.127,-0.350,0.372,0.006,-0.35,0.02
11.742,-0.106,-0.344,0.360,0.006,-0.30,0.02
11.775,-0.082,-0.338,0.348,0.006,-0.24,0.02
11.808,-0.056,-0.334,0.339,0.006,-0.17,0.02
11.842,-0.029,-0.331,0.333,0.005,-0.09,0.02
11.875,-0.001,-0.331,0.331,0.005,-0.00,0.02
11.910,0.027,-0.332,0.333,0.005,0.08,0.02
11.943,0.054,-0.335,0.339,0.006,0.16,0.02
11.977,0.079,-0.340,0.349,0.006,0.23,0.02
12.010,0.102,-0.346,0.360,0.006,0.29,0.02
12.043,0.123,-0.352,0.372,0.006,0.34,0.02
12.077,0.140,-0.358,0.384,0.006,0.37,0.02
12.110,0.153,-0.363,0.394,0.007,0.40,0.02
12.143,0.161,-0.368,0.401,0.007,0.41,0.02
12.177,0.163,-0.371,0.405,0.007,0.41,0.02
12.210,0.160,-0.374,0.406,0.007,0.40,0.02
12.243,0.151,-0.375,0.404,0.007,0.38,0.02
12.277,0.137,-0.374,0.399,0.006,0.35,0.02
12.310,0.119,-0.373,0.391,0.006,0.31,0.02
12.343,0.098,-0.370,0.382,0.006,0.26,0.02
12.377,0.074,-0.366,0.373,0.006,0.20,0.02
12.410,0.047,-0.362,0.365,0.006,0.13,0.02
12.443,0.017,-0.359,0.359,0.005,0.05,0.01
12.477,-0.009,-0.356,0.356,0.005,-0.02,0.01
12.510,-0.037,-0.353,0.355,0.005,-0.11,0.02
12.543,-0.064,-0.351,0.357,0.006,-0.18,0.02
12.577,-0.090,-0.350,0.361,0.006,-0.25,0.02
12.610,-0.113,-0.349,0.367,0.006,-0.31,0.02
12.643,-0.133,-0.349,0.374,0.006,-0.36,0.02
12.677,-0.150,-0.349,0.380,0.007,-0.41,0.02
12.710,-0.162,-0.348,0.384,0.007,-0.44,0.02
12.743,-0.169,-0.348,0.387,0.007,-0.45,0.02
12.777,-0.171,-0.347,0.387,0.007,-0.46,0.02
12.810,-0.167,-0.346,0.384,0.007,-0.45,0.02
12.843,-0.159,-0.345,0.380,0.007,-0.43,0.02
12.877,-0.146,-0.344,0.374,0.007,-0.40,0.02
12.910,-0.128,-0.343,0.366,0.006,-0.36,0.02
12.943,-0.107,-0.343,0.359,0.006,-0.30,0.02
12.977,-0.084,-0.343,0.353,0.006,-0.24,0.02
13.010,-0.058,-0.344,0.349,0.006,-0.17,0.02
13.043,-0.031,-0.347,0.348,0.005,-0.09,0.02
13.077,-0.003,-0.350,0.350,0.005,-0.01,0.01
13.110,0.025,-0.355,0.356,0.005,0.07,0.02
13.143,0.053,-0.359,0.363,0.006,0.15,0.02
13.177,0.079,-0.365,0.373,0.006,0.21,0.02
13.210,0.103,-0.370,0.384,0.006,0.27,0.02
13.243,0.123,-0.374,0.394,0.006,0.32,0.02
13.277,0.140,-0.377,0.402,0.006,0.36,0.02
13.310,0.153,-0.379,0.409,0.007,0.38,0.02
13.343,0.160,-0.379,0.411,0.007,0.40,0.02
13.377,0.162,-0.378,0.411,0.007,0.40,0.02
13.410,0.158,-0.375,0.407,0.007,0.40,0.02
13.443,0.149,-0.370,0.399,0.007,0.38,0.02
13.477,0.135,-0.365,0.389,0.006,0.35,0.02
13.510,0.117,-0.358,0.377,0.006,0.32,0.02
13.543,0.096,-0.352,0.365,0.006,0.27,0.02
13.577,0.072,-0.345,0.353,0.006,0.21,0.02
13.610,0.046,-0.340,0.343,0.006,0.13,0.02
13.643,0.017,-0.336,0.336,0.005,0.05,0.02
13.677,-0.008,-0.333,0.333,0.005,-0.03,0.02
13.710,-0.036,-0.332,0.334,0.006,-0.11,0.02
13.743,-0.063,-0.334,0.339,0.006,-0.19,0.02
13.777,-0.088,-0.337,0.348,0.006,-0.26,0.02
13.810,-0.111,-0.341,0.358,0.006,-0.32,0.02
13.843,-0.131,-0.345,0.369,0.006,-0.36,0.02
13.877,-0.148,-0.350,0.380,0.007,-0.40,0.02
13.910,-0.160,-0.355,0.389,0.007,-0.42,0.02
13.943,-0.167,-0.359,0.396,0.007,-0.44,0.02
13.977,-0.170,-0.363,0.400,0.007,-0.44,0.02
14.010,-0.166,-0.365,0.401,0.007,-0.43,0.02
14.043,-0.158,-0.367,0.400,0.007,-0.41,0.02
14.077,-0.144,-0.368,0.395,0.006,-0.37,0.02
14.110,-0.127,-0.368,0.389,0.006,-0.33,0.02
14.143,-0.106,-0.367,0.382,0.006,-0.28,0.02
14.177,-0.082,-0.365,0.374,0.006,-0.22,0.02
14.212,-0.055,-0.364,0.368,0.006,-0.15,0.02
14.245,-0.028,-0.362,0.363,0.005,-0.08,0.01
14.278,0.000,-0.361,0.361,0.005,0.00,0.01
14.312,0.029,-0.360,0.361,0.005,0.08,0.01
14.345,0.056,-0.359,0.363,0.006,0.16,0.02
14.378,0.082,-0.358,0.368,0.006,0.23,0.02
14.412,0.105,-0.358,0.373,0.006,0.29,0.02
14.445,0.125,-0.358,0.379,0.006,0.34,0.02
14.478,0.142,-0.357,0.384,0.006,0.38,0.02
14.512,0.154,-0.356,0.388,0.007,0.41,0.02
14.545,0.161,-0.354,0.389,0.007,0.43,0.02
14.578,0.163,-0.352,0.388,0.007,0.43,0.02
14.612,0.159,-0.349,0.384,0.007,0.43,0.02
14.645,0.150,-0.346,0.378,0.007,0.41,0.02
14.678,0.137,-0.344,0.370,0.006,0.38,0.02
14.712,0.119,-0.341,0.362,0.006,0.34,0.02
14.745,0.098,-0.339,0.353,0.006,0.28,0.02
14.778,0.075,-0.338,0.346,0.006,0.22,0.02
14.812,0.049,-0.338,0.342,0.006,0.14,0.02
14.845,0.022,-0.340,0.341,0.005,0.06,0.02
14.878,-0.005,-0.343,0.343,0.005,-0.02,0.01
14.912,-0.033,-0.348,0.349,0.005,-0.09,0.02
14.945,-0.059,-0.353,0.358,0.006,-0.17,0.02
14.978,-0.085,-0.359,0.369,0.006,-0.23,0.02
15.012,-0.108,-0.365,0.380,0.006,-0.29,0.02
15.045,-0.129,-0.370,0.392,0.006,-0.34,0.02
15.078,-0.146,-0.374,0.402,0.006,-0.37,0.02
15.112,-0.158,-0.378,0.409,0.007,-0.40,0.02
15.145,-0.165,-0.379,0.414,0.007,-0.41,0.02
15.178,-0.167,-0.379,0.414,0.007,-0.41,0.02
15.212,-0.163,-0.378,0.411,0.007,-0.41,0.02
15.245,-0.154,-0.375,0.405,0.007,-0.39,0.02
15.278,-0.141,-0.370,0.396,0.006,-0.36,0.02
15.312,-0.123,-0.365,0.385,0.006,-0.33,0.02
15.345,-0.102,-0.358,0.373,0.006,-0.28,0.02
15.378,-0.078,-0.352,0.361,0.006,-0.22,0.02
15.412,-0.052,-0.346,0.350,0.006,-0.15,0.02
15.445,-0.026,-0.342,0.343,0.005,-0.08,0.02
15.478,0.002,-0.338,0.338,0.005,0.00,0.01
